circuitID66,country,Switzerland .
circuitID66,lat,46.9589 .
circuitID66,lng,7.40194 .
circuitID66,url,<http://en.wikipedia.org/wiki/Circuit_Bremgarten> .
circuitID67,circuitId,circuitID67 .
circuitID67,circuitRef,pedralbes .
circuitID67,name,Circuit de Pedralbes .
circuitID67,location,Barcelona .
circuitID67,country,Spain .
circuitID67,lat,41.3903 .
circuitID67,lng,2.11667 .
circuitID67,url,<http://en.wikipedia.org/wiki/Pedralbes_Circuit> .
circuitID68,circuitId,circuitID68 .
circuitID68,circuitRef,buddh .
circuitID68,name,Buddh International Circuit .
circuitID68,location,Uttar Pradesh .
circuitID68,country,India .
circuitID68,lat,28.3487 .
circuitID68,lng,77.5331 .
circuitID68,url,<http://en.wikipedia.org/wiki/Buddh_International_Circuit> .
circuitID69,circuitId,circuitID69 .
circuitID69,circuitRef,americas .
circuitID69,name,Circuit of the Americas .
circuitID69,location,Austin .
circuitID69,country,USA .
circuitID69,lat,30.1328 .
circuitID69,lng,-97.6411 .
circuitID69,url,<http://en.wikipedia.org/wiki/Circuit_of_the_Americas> .
circuitID70,circuitId,circuitID70 .
circuitID70,circuitRef,red_bull_ring .
circuitID70,name,Red Bull Ring .
circuitID70,location,Spielburg .
circuitID70,country,Austria .
circuitID70,lat,47.2197 .
circuitID70,lng,14.7647 .
circuitID70,url,<http://en.wikipedia.org/wiki/Red_Bull_Ring> .
circuitID71,circuitId,circuitID71 .
circuitID71,circuitRef,sochi .
circuitID71,name,Sochi Autodrom .
circuitID71,location,Sochi .
circuitID71,country,Russia .
circuitID71,lat,43.4057 .
circuitID71,lng,39.9578 .
circuitID71,url,<http://en.wikipedia.org/wiki/Sochi_Autodrom> .
circuitID72,circuitId,circuitID72 .
circuitID72,circuitRef,port_imperial .
circuitID72,name,Port Imperial Street Circuit .
circuitID72,location,New Jersey .
circuitID72,country,USA .
circuitID72,lat,40.7769 .
circuitID72,lng,-74.0111 .
circuitID72,url,<http://en.wikipedia.org/wiki/Port_Imperial_Street_Circuit> .
circuitID73,circuitId,circuitID73 .
circuitID73,circuitRef,BAK .
circuitID73,name,Baku City Circuit .
circuitID73,location,Baku .
circuitID73,country,Azerbaijan .
circuitID73,lat,40.3725 .
circuitID73,lng,49.8533 .
circuitID73,url,<http://en.wikipedia.org/wiki/Baku_City_Circuit> .
