consID106,url,<http://en.wikipedia.org/wiki/Scarab_(constructor)> .
consID107,constructorId,consID107 .
consID107,constructorRef,watson .
consID107,name,Watson .
consID107,nationality,American .
consID107,url,<http://en.wikipedia.org/wiki/A.J._Watson> .
consID108,constructorId,consID108 .
consID108,constructorRef,epperly .
consID108,name,Epperly .
consID108,nationality,American .
consID108,url,<http://en.wikipedia.org/wiki/Epperly> .
consID109,constructorId,consID109 .
consID109,constructorRef,phillips .
consID109,name,Phillips .
consID109,nationality,American .
consID109,url,<http://en.wikipedia.org/wiki/Phillips_(constructor)> .
consID110,constructorId,consID110 .
consID110,constructorRef,lesovsky .
consID110,name,Lesovsky .
consID110,nationality,American .
consID110,url,<http://en.wikipedia.org/wiki/Lesovsky> .
consID111,constructorId,consID111 .
consID111,constructorRef,trevis .
consID111,name,Trevis .
consID111,nationality,American .
consID111,url,<http://en.wikipedia.org/wiki/Trevis> .
consID112,constructorId,consID112 .
consID112,constructorRef,meskowski .
consID112,name,Meskowski .
consID112,nationality,American .
consID112,url,<http://en.wikipedia.org/wiki/Meskowski> .
consID113,constructorId,consID113 .
consID113,constructorRef,kurtis_kraft .
consID113,name,Kurtis Kraft .
consID113,nationality,American .
consID113,url,<http://en.wikipedia.org/wiki/Kurtis_Kraft> .
consID114,constructorId,consID114 .
consID114,constructorRef,kuzma .
consID114,name,Kuzma .
consID114,nationality,American .
consID114,url,<http://en.wikipedia.org/wiki/Kuzma_(constructor)> .
consID115,constructorId,consID115 .
consID115,constructorRef,vhristensen .
consID115,name,Christensen .
consID115,nationality,American .
consID115,url,<http://en.wikipedia.org/wiki/Christensen_(constructor)> .
consID116,constructorId,consID116 .
consID116,constructorRef,ewing .
consID116,name,Ewing .
consID116,nationality,American .
consID116,url,<http://en.wikipedia.org/wiki/Ewing_(constructor)> .
consID117,constructorId,consID117 .
consID117,constructorRef,aston_martin .
consID117,name,Aston Martin .
consID117,nationality,British .
consID117,url,<http://en.wikipedia.org/wiki/Aston_Martin> .
consID118,constructorId,consID118 .
consID118,constructorRef,vanwall .
consID118,name,Vanwall .
consID118,nationality,British .
consID118,url,<http://en.wikipedia.org/wiki/Vanwall> .
consID119,constructorId,consID119 .
consID119,constructorRef,moore .
consID119,name,Moore .
consID119,nationality,American .
consID119,url,<http://en.wikipedia.org/wiki/Moore_(constructor)> .
consID120,constructorId,consID120 .
consID120,constructorRef,dunn .
consID120,name,Dunn .
consID120,nationality,American .
consID120,url,<http://en.wikipedia.org/wiki/Dunn_Engineering> .
consID121,constructorId,consID121 .
consID121,constructorRef,elder .
consID121,name,Elder .
consID121,nationality,American .
consID121,url,<http://en.wikipedia.org/wiki/Elder_(constructor)> .
consID122,constructorId,consID122 .
consID122,constructorRef,sutton .
consID122,name,Sutton .
consID122,nationality,American .
consID122,url,<http://en.wikipedia.org/wiki/Sutton_(constructor)> .
consID123,constructorId,consID123 .
consID123,constructorRef,fry .
consID123,name,Fry .
consID123,nationality,British .
consID123,url,<http://en.wikipedia.org/wiki/Fry_(racing_team)> .
consID124,constructorId,consID124 .
consID124,constructorRef,tec-mec .
consID124,name,Tec-Mec .
