constructorResultsId,raceId,constructorId,points,status
consResID5914,raceID478,consID25,3,NULL
consResID5915,raceID478,consID51,2,NULL
consResID5916,raceID478,consID21,1,NULL
consResID5917,raceID478,consID57,0,NULL
consResID5918,raceID478,consID32,0,NULL
consResID5919,raceID478,consID53,0,NULL
consResID5920,raceID478,consID56,0,NULL
consResID5921,raceID478,consID1,0,NULL
consResID5922,raceID478,consID27,0,NULL
consResID5923,raceID478,consID37,0,NULL
consResID5924,raceID478,consID34,0,NULL
consResID5925,raceID478,consID54,0,NULL
consResID5926,raceID478,consID45,0,NULL
consResID5927,raceID478,consID55,0,NULL
consResID5928,raceID479,consID32,9,NULL
consResID5929,raceID479,consID3,6,NULL
consResID5930,raceID479,consID27,4,NULL
consResID5931,raceID479,consID6,3,NULL
consResID5932,raceID479,consID1,2,NULL
consResID5933,raceID479,consID21,1,NULL
consResID5934,raceID479,consID56,0,NULL
consResID5935,raceID479,consID4,0,NULL
consResID5936,raceID479,consID25,0,NULL
consResID5937,raceID479,consID34,0,NULL
consResID5938,raceID479,consID55,0,NULL
consResID5939,raceID479,consID54,0,NULL
consResID5940,raceID479,consID53,0,NULL
consResID5941,raceID479,consID57,0,NULL
consResID5942,raceID479,consID37,0,NULL
consResID5943,raceID479,consID51,0,NULL
consResID5944,raceID479,consID45,0,NULL
consResID5945,raceID480,consID3,9,NULL
consResID5946,raceID480,consID4,6,NULL
consResID5947,raceID480,consID1,4,NULL
consResID5948,raceID480,consID34,5,NULL
consResID5949,raceID480,consID32,1,NULL
consResID5950,raceID480,consID25,0,NULL
consResID5951,raceID480,consID51,0,NULL
consResID5952,raceID480,consID54,0,NULL
consResID5953,raceID480,consID21,0,NULL
consResID5954,raceID480,consID27,0,NULL
consResID5955,raceID480,consID45,0,NULL
consResID5956,raceID480,consID53,0,NULL
consResID5957,raceID480,consID37,0,NULL
consResID5958,raceID480,consID57,0,NULL
consResID5959,raceID480,consID6,0,NULL
consResID5960,raceID480,consID56,0,NULL
consResID5961,raceID480,consID55,0,NULL
consResID5962,raceID481,consID4,9,NULL
consResID5963,raceID481,consID6,10,NULL
consResID5964,raceID481,consID1,3,NULL
consResID5965,raceID481,consID25,2,NULL
consResID5966,raceID481,consID27,1,NULL
consResID5967,raceID481,consID32,0,NULL
consResID5968,raceID481,consID3,0,NULL
consResID5969,raceID481,consID54,0,NULL
consResID5970,raceID481,consID51,0,NULL
consResID5971,raceID481,consID56,0,NULL
consResID5972,raceID481,consID21,0,NULL
consResID5973,raceID481,consID57,0,NULL
consResID5974,raceID481,consID45,0,NULL
consResID5975,raceID481,consID34,0,NULL
consResID5976,raceID481,consID53,0,NULL
consResID5977,raceID481,consID37,0,NULL
consResID5978,raceID481,consID55,0,NULL
consResID5979,raceID482,consID25,9,NULL
consResID5980,raceID482,consID1,6,NULL
consResID5981,raceID482,consID27,4,NULL
consResID5982,raceID482,consID4,3,NULL
consResID5983,raceID482,consID3,3,NULL
consResID5984,raceID482,consID21,0,NULL
consResID5985,raceID482,consID51,0,NULL
consResID5986,raceID482,consID37,0,NULL
consResID5987,raceID482,consID54,0,NULL
consResID5988,raceID482,consID55,0,NULL
consResID5989,raceID482,consID53,0,NULL
consResID5990,raceID482,consID32,0,NULL
consResID5991,raceID482,consID6,0,NULL
consResID5992,raceID482,consID34,0,NULL
consResID5993,raceID482,consID57,0,NULL
consResID5994,raceID482,consID45,0,NULL
consResID5995,raceID482,consID56,0,NULL
consResID5996,raceID483,consID3,15,NULL
consResID5997,raceID483,consID34,4,NULL
consResID5998,raceID483,consID51,3,NULL
consResID5999,raceID483,consID25,2,NULL
consResID6000,raceID483,consID55,1,NULL
consResID6001,raceID483,consID56,0,NULL
consResID6002,raceID483,consID4,0,NULL
consResID6003,raceID483,consID57,0,NULL
consResID6004,raceID483,consID6,0,NULL
consResID6005,raceID483,consID27,0,NULL
consResID6006,raceID483,consID54,0,NULL
consResID6007,raceID483,consID21,0,NULL
consResID6008,raceID483,consID45,0,NULL
consResID6009,raceID483,consID32,0,NULL
consResID6010,raceID483,consID1,0,NULL
consResID6011,raceID483,consID37,0,NULL
consResID6012,raceID484,consID3,15,NULL
consResID6013,raceID484,consID21,4,NULL
consResID6014,raceID484,consID57,3,NULL
consResID6015,raceID484,consID32,2,NULL
consResID6016,raceID484,consID27,1,NULL
consResID6017,raceID484,consID1,0,NULL
consResID6018,raceID484,consID56,0,NULL
consResID6019,raceID484,consID55,0,NULL
consResID6020,raceID484,consID34,0,NULL
consResID6021,raceID484,consID25,0,NULL
consResID6022,raceID484,consID51,0,NULL
consResID6023,raceID484,consID6,0,NULL
consResID6024,raceID484,consID4,0,NULL
consResID6025,raceID484,consID54,0,NULL
consResID6026,raceID484,consID45,0,NULL
consResID6027,raceID484,consID37,0,NULL
consResID6028,raceID485,consID34,9,NULL
consResID6029,raceID485,consID3,9,NULL
consResID6030,raceID485,consID4,6,NULL
consResID6031,raceID485,consID32,1,NULL
consResID6032,raceID485,consID21,0,NULL
consResID6033,raceID485,consID51,0,NULL
consResID6034,raceID485,consID1,0,NULL
consResID6035,raceID485,consID54,0,NULL
consResID6036,raceID485,consID25,0,NULL
consResID6037,raceID485,consID6,0,NULL
consResID6038,raceID485,consID55,0,NULL
consResID6039,raceID485,consID56,0,NULL
consResID6040,raceID485,consID27,0,NULL
consResID6041,raceID485,consID57,0,NULL
consResID6042,raceID485,consID45,0,NULL
consResID6043,raceID485,consID37,0,NULL
consResID6044,raceID486,consID34,12,NULL
consResID6045,raceID486,consID21,6,NULL
consResID6046,raceID486,consID3,4,NULL
consResID6047,raceID486,consID6,2,NULL
consResID6048,raceID486,consID1,1,NULL
consResID6049,raceID486,consID4,0,NULL
consResID6050,raceID486,consID57,0,NULL
consResID6051,raceID486,consID55,0,NULL
consResID6052,raceID486,consID54,0,NULL
consResID6053,raceID486,consID27,0,NULL
consResID6054,raceID486,consID37,0,NULL
consResID6055,raceID486,consID25,0,NULL
consResID6056,raceID486,consID45,0,NULL
consResID6057,raceID486,consID51,0,NULL
consResID6058,raceID486,consID56,0,NULL
consResID6059,raceID486,consID53,0,NULL
consResID6060,raceID486,consID32,0,NULL
consResID6061,raceID487,consID3,9,NULL
consResID6062,raceID487,consID27,6,NULL
consResID6063,raceID487,consID32,6,NULL
consResID6064,raceID487,consID6,3,NULL
consResID6065,raceID487,consID25,1,NULL
consResID6066,raceID487,consID1,0,NULL
consResID6067,raceID487,consID51,0,NULL
consResID6068,raceID487,consID57,0,NULL
consResID6069,raceID487,consID45,0,NULL
consResID6070,raceID487,consID34,0,NULL
consResID6071,raceID487,consID56,0,NULL
consResID6072,raceID487,consID4,0,NULL
consResID6073,raceID487,consID21,0,NULL
consResID6074,raceID487,consID37,0,NULL
consResID6075,raceID487,consID54,0,NULL
consResID6076,raceID487,consID55,0,NULL
consResID6077,raceID487,consID53,0,NULL
consResID6078,raceID488,consID6,12,NULL
consResID6079,raceID488,consID3,6,NULL
consResID6080,raceID488,consID27,4,NULL
consResID6081,raceID488,consID25,2,NULL
consResID6082,raceID488,consID57,1,NULL
consResID6083,raceID488,consID55,0,NULL
consResID6084,raceID488,consID34,0,NULL
consResID6085,raceID488,consID1,0,NULL
consResID6086,raceID488,consID51,0,NULL
consResID6087,raceID488,consID4,0,NULL
consResID6088,raceID488,consID32,0,NULL
consResID6089,raceID488,consID21,0,NULL
consResID6090,raceID488,consID56,0,NULL
consResID6091,raceID488,consID45,0,NULL
consResID6092,raceID488,consID54,0,NULL
consResID6093,raceID488,consID37,0,NULL
consResID6094,raceID488,consID53,0,NULL
consResID6095,raceID489,consID6,9,NULL
consResID6096,raceID489,consID27,6,NULL
consResID6097,raceID489,consID1,4,NULL
consResID6098,raceID489,consID3,3,NULL
consResID6099,raceID489,consID32,3,NULL
consResID6100,raceID489,consID51,0,NULL
consResID6101,raceID489,consID4,0,NULL
consResID6102,raceID489,consID56,0,NULL
consResID6103,raceID489,consID55,0,NULL
consResID6104,raceID489,consID57,0,NULL
consResID6105,raceID489,consID37,0,NULL
consResID6106,raceID489,consID25,0,NULL
consResID6107,raceID489,consID34,0,NULL
consResID6108,raceID489,consID21,0,NULL
consResID6109,raceID489,consID45,0,NULL
consResID6110,raceID489,consID54,0,NULL
consResID6111,raceID489,consID53,0,NULL
consResID6112,raceID490,consID4,12,NULL
consResID6113,raceID490,consID1,6,NULL
consResID6114,raceID490,consID34,4,NULL
consResID6115,raceID490,consID6,2,NULL
consResID6116,raceID490,consID32,1,NULL
consResID6117,raceID490,consID51,0,NULL
consResID6118,raceID490,consID3,0,NULL
consResID6119,raceID490,consID55,0,NULL
consResID6120,raceID490,consID25,0,NULL
consResID6121,raceID490,consID21,0,NULL
consResID6122,raceID490,consID27,0,NULL
consResID6123,raceID490,consID37,0,NULL
consResID6124,raceID490,consID56,0,NULL
consResID6125,raceID490,consID57,0,NULL
consResID6126,raceID490,consID53,0,NULL
consResID6127,raceID490,consID54,0,NULL
consResID6128,raceID490,consID45,0,NULL
consResID6129,raceID491,consID1,9,NULL
consResID6130,raceID491,consID3,6,NULL
consResID6131,raceID491,consID27,4,NULL
consResID6132,raceID491,consID25,3,NULL
consResID6133,raceID491,consID34,2,NULL
consResID6134,raceID491,consID54,1,NULL
consResID6135,raceID491,consID37,0,NULL
consResID6136,raceID491,consID45,0,NULL
consResID6137,raceID491,consID4,0,NULL
consResID6138,raceID491,consID21,0,NULL
consResID6139,raceID491,consID55,0,NULL
consResID6140,raceID491,consID51,0,NULL
consResID6141,raceID491,consID56,0,NULL
consResID6142,raceID491,consID32,0,NULL
consResID6143,raceID491,consID6,0,NULL
consResID6144,raceID491,consID53,0,NULL
consResID6145,raceID491,consID57,0,NULL
consResID6146,raceID492,consID34,12,NULL
consResID6147,raceID492,consID4,6,NULL
consResID6148,raceID492,consID27,4,NULL
consResID6149,raceID492,consID25,2,NULL
consResID6150,raceID492,consID1,1,NULL
consResID6151,raceID492,consID32,0,NULL
consResID6152,raceID492,consID45,0,NULL
consResID6153,raceID492,consID51,0,NULL
consResID6154,raceID492,consID6,0,NULL
consResID6155,raceID492,consID3,0,NULL
consResID6156,raceID492,consID21,0,NULL
consResID6157,raceID492,consID55,0,NULL
consResID6158,raceID492,consID57,0,NULL
consResID6159,raceID492,consID54,0,NULL
consResID6160,raceID492,consID37,0,NULL
consResID6161,raceID492,consID56,0,NULL
consResID6162,raceID492,consID53,0,NULL
consResID6163,raceID493,consID27,9,NULL
consResID6164,raceID493,consID4,6,NULL
consResID6165,raceID493,consID34,4,NULL
consResID6166,raceID493,consID3,5,NULL
consResID6167,raceID493,consID1,1,NULL
consResID6168,raceID493,consID32,0,NULL
consResID6169,raceID493,consID6,0,NULL
consResID6170,raceID493,consID45,0,NULL
consResID6171,raceID493,consID37,0,NULL
consResID6172,raceID493,consID51,0,NULL
consResID6173,raceID493,consID54,0,NULL
consResID6174,raceID493,consID21,0,NULL
consResID6175,raceID493,consID57,0,NULL
consResID6176,raceID493,consID25,0,NULL
consResID6177,raceID493,consID55,0,NULL
consResID6178,raceID493,consID53,0,NULL
consResID6179,raceID494,consID4,9,NULL
consResID6180,raceID494,consID34,9,NULL
consResID6181,raceID494,consID3,4,NULL
consResID6182,raceID494,consID32,2,NULL
consResID6183,raceID494,consID57,1,NULL
consResID6184,raceID494,consID21,0,NULL
consResID6185,raceID494,consID55,0,NULL
consResID6186,raceID494,consID25,0,NULL
consResID6187,raceID494,consID54,0,NULL
consResID6188,raceID494,consID51,0,NULL
consResID6189,raceID494,consID1,0,NULL
consResID6190,raceID494,consID45,0,NULL
consResID6191,raceID494,consID27,0,NULL
consResID6192,raceID494,consID37,0,NULL
consResID6193,raceID494,consID6,0,NULL
consResID6194,raceID494,consID53,0,NULL
consResID6195,raceID494,consID56,0,NULL
consResID6196,raceID495,consID4,9,NULL
consResID6197,raceID495,consID3,10,NULL
consResID6198,raceID495,consID32,3,NULL
consResID6199,raceID495,consID6,2,NULL
consResID6200,raceID495,consID34,1,NULL
consResID6201,raceID495,consID1,0,NULL
consResID6202,raceID495,consID51,0,NULL
consResID6203,raceID495,consID45,0,NULL
consResID6204,raceID495,consID53,0,NULL
consResID6205,raceID495,consID37,0,NULL
consResID6206,raceID495,consID27,0,NULL
consResID6207,raceID495,consID21,0,NULL
consResID6208,raceID495,consID25,0,NULL
consResID6209,raceID495,consID57,0,NULL
consResID6210,raceID495,consID54,0,NULL
consResID6211,raceID495,consID55,0,NULL
consResID6212,raceID495,consID56,0,NULL
consResID6213,raceID496,consID27,9,NULL
consResID6214,raceID496,consID1,6,NULL
consResID6215,raceID496,consID6,4,NULL
consResID6216,raceID496,consID51,3,NULL
consResID6217,raceID496,consID34,2,NULL
consResID6218,raceID496,consID32,1,NULL
consResID6219,raceID496,consID37,0,NULL
consResID6220,raceID496,consID55,0,NULL
consResID6221,raceID496,consID3,0,NULL
consResID6222,raceID496,consID25,0,NULL
consResID6223,raceID496,consID4,0,NULL
consResID6224,raceID496,consID54,0,NULL
consResID6225,raceID496,consID45,0,NULL
consResID6226,raceID496,consID57,0,NULL
consResID6227,raceID496,consID21,0,NULL
consResID6228,raceID496,consID56,0,NULL
consResID6229,raceID496,consID53,0,NULL
consResID6230,raceID497,consID3,9,NULL
consResID6231,raceID497,consID4,6,NULL
consResID6232,raceID497,consID51,4,NULL
consResID6233,raceID497,consID32,3,NULL
consResID6234,raceID497,consID34,2,NULL
consResID6235,raceID497,consID27,1,NULL
consResID6236,raceID497,consID1,0,NULL
consResID6237,raceID497,consID6,0,NULL
consResID6238,raceID497,consID56,0,NULL
consResID6239,raceID497,consID21,0,NULL
consResID6240,raceID497,consID25,0,NULL
consResID6241,raceID497,consID57,0,NULL
consResID6242,raceID497,consID53,0,NULL
consResID6243,raceID497,consID55,0,NULL
consResID6244,raceID497,consID45,0,NULL
consResID6245,raceID497,consID54,0,NULL
consResID6246,raceID497,consID37,0,NULL
consResID6247,raceID498,consID3,9,NULL
consResID6248,raceID498,consID34,6,NULL
consResID6249,raceID498,consID56,4,NULL
consResID6250,raceID498,consID25,3,NULL
consResID6251,raceID498,consID51,2,NULL
consResID6252,raceID498,consID1,1,NULL
consResID6253,raceID498,consID6,0,NULL
consResID6254,raceID498,consID57,0,NULL
consResID6255,raceID498,consID27,0,NULL
consResID6256,raceID498,consID21,0,NULL
consResID6257,raceID498,consID54,0,NULL
consResID6258,raceID498,consID32,0,NULL
consResID6259,raceID498,consID4,0,NULL
consResID6260,raceID498,consID58,0,NULL
consResID6261,raceID498,consID45,0,NULL
consResID6262,raceID499,consID4,9,NULL
consResID6263,raceID499,consID32,6,NULL
consResID6264,raceID499,consID3,4,NULL
consResID6265,raceID499,consID27,3,NULL
consResID6266,raceID499,consID1,2,NULL
consResID6267,raceID499,consID21,1,NULL
consResID6268,raceID499,consID54,0,NULL
consResID6269,raceID499,consID34,0,NULL
consResID6270,raceID499,consID56,0,NULL
consResID6271,raceID499,consID25,0,NULL
consResID6272,raceID499,consID51,0,NULL
consResID6273,raceID499,consID6,0,NULL
consResID6274,raceID499,consID57,0,NULL
consResID6275,raceID499,consID58,0,NULL
consResID6276,raceID499,consID45,0,NULL
consResID6277,raceID500,consID4,9,NULL
consResID6278,raceID500,consID27,10,NULL
consResID6279,raceID500,consID34,3,NULL
consResID6280,raceID500,consID3,2,NULL
consResID6281,raceID500,consID21,1,NULL
consResID6282,raceID500,consID25,0,NULL
consResID6283,raceID500,consID56,0,NULL
consResID6284,raceID500,consID57,0,NULL
consResID6285,raceID500,consID1,0,NULL
consResID6286,raceID500,consID32,0,NULL
consResID6287,raceID500,consID58,0,NULL
consResID6288,raceID500,consID51,0,NULL
consResID6289,raceID500,consID6,0,NULL
consResID6290,raceID500,consID45,0,NULL
consResID6291,raceID500,consID54,0,NULL
consResID6292,raceID501,consID34,9,NULL
consResID6293,raceID501,consID21,6,NULL
consResID6294,raceID501,consID56,4,NULL
consResID6295,raceID501,consID1,3,NULL
consResID6296,raceID501,consID6,2,NULL
consResID6297,raceID501,consID27,1,NULL
consResID6298,raceID501,consID25,0,NULL
consResID6299,raceID501,consID4,0,NULL
consResID6300,raceID501,consID57,0,NULL
consResID6301,raceID501,consID51,0,NULL
consResID6302,raceID501,consID3,0,NULL
consResID6303,raceID501,consID45,0,NULL
consResID6304,raceID501,consID32,0,NULL
consResID6305,raceID501,consID54,0,NULL
consResID6306,raceID501,consID58,0,NULL
consResID6307,raceID502,consID27,9,NULL
consResID6308,raceID502,consID3,10,NULL
consResID6309,raceID502,consID4,3,NULL
consResID6310,raceID502,consID25,2,NULL
consResID6311,raceID502,consID6,1,NULL
consResID6312,raceID502,consID56,0,NULL
consResID6313,raceID502,consID32,0,NULL
consResID6314,raceID502,consID54,0,NULL
consResID6315,raceID502,consID1,0,NULL
consResID6316,raceID502,consID21,0,NULL
consResID6317,raceID502,consID51,0,NULL
consResID6318,raceID502,consID34,0,NULL
consResID6319,raceID502,consID57,0,NULL
consResID6320,raceID502,consID58,0,NULL
consResID6321,raceID502,consID45,0,NULL
consResID6322,raceID503,consID3,9,NULL
consResID6323,raceID503,consID27,6,NULL
consResID6324,raceID503,consID34,4,NULL
consResID6325,raceID503,consID21,3,NULL
consResID6326,raceID503,consID6,2,NULL
consResID6327,raceID503,consID56,1,NULL
consResID6328,raceID503,consID32,0,NULL
consResID6329,raceID503,consID54,0,NULL
consResID6330,raceID503,consID4,0,NULL
consResID6331,raceID503,consID51,0,NULL
consResID6332,raceID503,consID25,0,NULL
consResID6333,raceID503,consID1,0,NULL
consResID6334,raceID503,consID45,0,NULL
consResID6335,raceID503,consID58,0,NULL
consResID6336,raceID503,consID57,0,NULL
consResID6337,raceID504,consID3,10,NULL
consResID6338,raceID504,consID27,10,NULL
consResID6339,raceID504,consID34,3,NULL
consResID6340,raceID504,consID4,2,NULL
consResID6341,raceID504,consID1,0,NULL
consResID6342,raceID504,consID6,0,NULL
consResID6343,raceID504,consID21,0,NULL
consResID6344,raceID504,consID25,0,NULL
consResID6345,raceID504,consID56,0,NULL
consResID6346,raceID504,consID45,0,NULL
consResID6347,raceID504,consID54,0,NULL
consResID6348,raceID504,consID51,0,NULL
consResID6349,raceID504,consID32,0,NULL
consResID6350,raceID504,consID58,0,NULL
consResID6351,raceID504,consID57,0,NULL
consResID6352,raceID505,consID3,13,NULL
consResID6353,raceID505,consID34,6,NULL
consResID6354,raceID505,consID25,5,NULL
consResID6355,raceID505,consID1,1,NULL
consResID6356,raceID505,consID21,0,NULL
consResID6357,raceID505,consID6,0,NULL
consResID6358,raceID505,consID56,0,NULL
consResID6359,raceID505,consID4,0,NULL
consResID6360,raceID505,consID27,0,NULL
consResID6361,raceID505,consID54,0,NULL
consResID6362,raceID505,consID32,0,NULL
consResID6363,raceID505,consID51,0,NULL
consResID6364,raceID505,consID45,0,NULL
consResID6365,raceID505,consID57,0,NULL
consResID6366,raceID506,consID27,9,NULL
consResID6367,raceID506,consID3,10,NULL
consResID6368,raceID506,consID34,3,NULL
consResID6369,raceID506,consID51,2,NULL
consResID6370,raceID506,consID6,1,NULL
consResID6371,raceID506,consID32,0,NULL
consResID6372,raceID506,consID21,0,NULL
consResID6373,raceID506,consID25,0,NULL
consResID6374,raceID506,consID1,0,NULL
consResID6375,raceID506,consID54,0,NULL
consResID6376,raceID506,consID57,0,NULL
consResID6377,raceID506,consID4,0,NULL
consResID6378,raceID506,consID45,0,NULL
consResID6379,raceID506,consID56,0,NULL
consResID6380,raceID507,consID4,9,NULL
