resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
resultIDresultID2233,raceIDraceID125,driverIDdriverID62,consIDconsID18,22,22,,R,17,0,29,,,,,,,6
resultIDresultID2234,raceIDraceID125,driverIDdriverID8,consIDconsID1,4,5,,R,18,0,24,,,,,,,5
resultIDresultID2235,raceIDraceID125,driverIDdriverID59,consIDconsID21,21,16,,R,19,0,20,,,,,,,74
resultIDresultID2236,raceIDraceID125,driverIDdriverID14,consIDconsID1,3,6,,R,20,0,15,,,,,,,5
resultIDresultID2237,raceIDraceID125,driverIDdriverID44,consIDconsID16,12,18,,R,21,0,9,,,,,,,8
resultIDresultID2238,raceIDraceID125,driverIDdriverID15,consIDconsID4,14,12,,R,22,0,9,,,,,,,25
resultIDresultID2239,raceIDraceID126,driverIDdriverID30,consIDconsID6,1,2,1,1,1,10,71,31:43.7,5503662,,,,,1
resultIDresultID2240,raceIDraceID126,driverIDdriverID23,consIDconsID3,5,3,2,2,2,6,71,0.588,5504250,,,,,1
resultIDresultID2241,raceIDraceID126,driverIDdriverID14,consIDconsID1,3,4,3,3,3,4,71,59.109,5562771,,,,,1
resultIDresultID2242,raceIDraceID126,driverIDdriverID18,consIDconsID4,15,7,4,4,4,3,71,+1:06.883,5570545,,,,,1
resultIDresultID2243,raceIDraceID126,driverIDdriverID31,consIDconsID3,6,1,5,5,5,2,71,+1:07.563,5571225,,,,,1
resultIDresultID2244,raceIDraceID126,driverIDdriverID63,consIDconsID7,24,10,6,6,6,1,70,,,,,,,11
resultIDresultID2245,raceIDraceID126,driverIDdriverID56,consIDconsID19,16,13,7,7,7,0,70,,,,,,,11
resultIDresultID2246,raceIDraceID126,driverIDdriverID37,consIDconsID19,17,11,8,8,8,0,70,,,,,,,11
resultIDresultID2247,raceIDraceID126,driverIDdriverID11,consIDconsID17,10,19,9,9,9,0,69,,,,,,,12
resultIDresultID2248,raceIDraceID126,driverIDdriverID35,consIDconsID16,11,15,10,10,10,0,68,,,,,,,5
resultIDresultID2249,raceIDraceID126,driverIDdriverID17,consIDconsID18,23,20,11,11,11,0,68,,,,,,,13
resultIDresultID2250,raceIDraceID126,driverIDdriverID8,consIDconsID1,4,5,12,12,12,0,67,,,,,,,46
resultIDresultID2251,raceIDraceID126,driverIDdriverID62,consIDconsID18,22,22,13,13,13,0,67,,,,,,,14
resultIDresultID2252,raceIDraceID126,driverIDdriverID2,consIDconsID15,7,9,,R,14,0,61,,,,,,,23
resultIDresultID2253,raceIDraceID126,driverIDdriverID15,consIDconsID4,14,6,,R,15,0,60,,,,,,,5
resultIDresultID2254,raceIDraceID126,driverIDdriverID13,consIDconsID15,8,12,,R,16,0,41,,,,,,,4
resultIDresultID2255,raceIDraceID126,driverIDdriverID66,consIDconsID7,25,16,,R,17,0,40,,,,,,,20
resultIDresultID2256,raceIDraceID126,driverIDdriverID44,consIDconsID16,12,17,,R,18,0,25,,,,,,,6
resultIDresultID2257,raceIDraceID126,driverIDdriverID49,consIDconsID21,20,18,,R,19,0,25,,,,,,,22
resultIDresultID2258,raceIDraceID126,driverIDdriverID59,consIDconsID21,21,21,,R,20,0,19,,,,,,,22
resultIDresultID2259,raceIDraceID126,driverIDdriverID22,consIDconsID6,2,8,,R,21,0,16,,,,,,,9
resultIDresultID2260,raceIDraceID126,driverIDdriverID21,consIDconsID17,9,14,,R,22,0,6,,,,,,,5
resultIDresultID2261,raceIDraceID127,driverIDdriverID30,consIDconsID6,1,1,1,1,1,10,62,29:10.8,5350789,,,,,1
resultIDresultID2262,raceIDraceID127,driverIDdriverID22,consIDconsID6,2,2,2,2,2,6,62,17.907,5368696,,,,,1
resultIDresultID2263,raceIDraceID127,driverIDdriverID23,consIDconsID3,5,3,3,3,3,4,62,19.755,5370544,,,,,1
resultIDresultID2264,raceIDraceID127,driverIDdriverID31,consIDconsID3,6,4,4,4,4,3,62,44.725,5395514,,,,,1
resultIDresultID2265,raceIDraceID127,driverIDdriverID18,consIDconsID4,15,9,5,5,5,2,62,+1:23.395,5434184,,,,,1
resultIDresultID2266,raceIDraceID127,driverIDdriverID14,consIDconsID1,3,6,6,6,6,1,61,,,,,,,11
resultIDresultID2267,raceIDraceID127,driverIDdriverID35,consIDconsID16,11,10,7,7,7,0,61,,,,,,,11
resultIDresultID2268,raceIDraceID127,driverIDdriverID13,consIDconsID15,8,11,8,8,8,0,61,,,,,,,11
resultIDresultID2269,raceIDraceID127,driverIDdriverID15,consIDconsID4,14,8,9,9,9,0,61,,,,,,,11
resultIDresultID2270,raceIDraceID127,driverIDdriverID2,consIDconsID15,7,7,10,10,10,0,61,,,,,,,11
resultIDresultID2271,raceIDraceID127,driverIDdriverID17,consIDconsID18,23,19,11,11,11,0,60,,,,,,,12
resultIDresultID2272,raceIDraceID127,driverIDdriverID59,consIDconsID21,21,20,,R,12,0,50,,,,,,,75
resultIDresultID2273,raceIDraceID127,driverIDdriverID56,consIDconsID19,16,18,,R,13,0,45,,,,,,,30
resultIDresultID2274,raceIDraceID127,driverIDdriverID8,consIDconsID1,4,5,,R,14,0,44,,,,,,,43
resultIDresultID2275,raceIDraceID127,driverIDdriverID44,consIDconsID16,12,12,,R,15,0,44,,,,,,,37
resultIDresultID2276,raceIDraceID127,driverIDdriverID37,consIDconsID19,17,22,,R,16,0,30,,,,,,,30
resultIDresultID2277,raceIDraceID127,driverIDdriverID63,consIDconsID7,24,16,,R,17,0,26,,,,,,,6
resultIDresultID2278,raceIDraceID127,driverIDdriverID49,consIDconsID21,20,13,,R,18,0,25,,,,,,,75
resultIDresultID2279,raceIDraceID127,driverIDdriverID21,consIDconsID17,9,15,,R,19,0,19,,,,,,,9
resultIDresultID2280,raceIDraceID127,driverIDdriverID11,consIDconsID17,10,14,,R,20,0,5,,,,,,,6
resultIDresultID2281,raceIDraceID127,driverIDdriverID66,consIDconsID7,25,17,,R,21,0,0,,,,,,,10
resultIDresultID2282,raceIDraceID127,driverIDdriverID62,consIDconsID18,22,0,,F,22,0,0,,,,,,,77
resultIDresultID2283,raceIDraceID128,driverIDdriverID30,consIDconsID6,1,1,1,1,1,10,65,30:30.0,5429981,,,,,1
resultIDresultID2284,raceIDraceID128,driverIDdriverID31,consIDconsID3,6,4,2,2,2,6,65,35.63,5465611,,,,,1
resultIDresultID2285,raceIDraceID128,driverIDdriverID14,consIDconsID1,3,7,3,3,3,4,65,42.623,5472604,,,,,1
resultIDresultID2286,raceIDraceID128,driverIDdriverID2,consIDconsID15,7,8,4,4,4,3,65,+1:06.697,5496678,,,,,1
resultIDresultID2287,raceIDraceID128,driverIDdriverID13,consIDconsID15,8,11,5,5,5,2,65,+1:18.973,5508954,,,,,1
resultIDresultID2288,raceIDraceID128,driverIDdriverID49,consIDconsID21,20,10,6,6,6,1,65,+1:20.430,5510411,,,,,1
resultIDresultID2289,raceIDraceID128,driverIDdriverID35,consIDconsID16,11,15,7,7,7,0,64,,,,,,,11
resultIDresultID2290,raceIDraceID128,driverIDdriverID66,consIDconsID7,25,19,8,8,8,0,64,,,,,,,11
resultIDresultID2291,raceIDraceID128,driverIDdriverID63,consIDconsID7,24,17,9,9,9,0,64,,,,,,,11
resultIDresultID2292,raceIDraceID128,driverIDdriverID15,consIDconsID4,14,9,10,10,10,0,63,,,,,,,5
resultIDresultID2293,raceIDraceID128,driverIDdriverID23,consIDconsID3,5,3,11,11,11,0,63,,,,,,,5
resultIDresultID2294,raceIDraceID128,driverIDdriverID18,consIDconsID4,15,6,12,12,12,0,60,,,,,,,9
resultIDresultID2295,raceIDraceID128,driverIDdriverID44,consIDconsID16,12,13,,R,13,0,43,,,,,,,43
resultIDresultID2296,raceIDraceID128,driverIDdriverID56,consIDconsID19,16,22,,R,14,0,41,,,,,,,9
resultIDresultID2297,raceIDraceID128,driverIDdriverID59,consIDconsID21,21,14,,R,15,0,40,,,,,,,9
resultIDresultID2298,raceIDraceID128,driverIDdriverID11,consIDconsID17,10,18,,R,16,0,10,,,,,,,20
resultIDresultID2299,raceIDraceID128,driverIDdriverID21,consIDconsID17,9,12,,R,17,0,5,,,,,,,9
resultIDresultID2300,raceIDraceID128,driverIDdriverID8,consIDconsID1,4,5,,R,18,0,4,,,,,,,65
resultIDresultID2301,raceIDraceID128,driverIDdriverID37,consIDconsID19,17,16,,R,19,0,2,,,,,,,20
resultIDresultID2302,raceIDraceID128,driverIDdriverID22,consIDconsID6,2,2,,W,20,0,0,,,,,,,6
resultIDresultID2303,raceIDraceID128,driverIDdriverID17,consIDconsID18,22,20,,W,21,0,0,,,,,,,78
resultIDresultID2304,raceIDraceID128,driverIDdriverID62,consIDconsID18,23,21,,W,22,0,0,,,,,,,78
resultIDresultID2305,raceIDraceID129,driverIDdriverID30,consIDconsID6,1,3,1,1,1,10,71,33:51.6,5631562,,,,,1
resultIDresultID2306,raceIDraceID129,driverIDdriverID22,consIDconsID6,2,1,2,2,2,6,71,0.182,5631744,,,,,1
resultIDresultID2307,raceIDraceID129,driverIDdriverID31,consIDconsID3,6,4,3,3,3,4,71,17.73,5649292,,,,,1
resultIDresultID2308,raceIDraceID129,driverIDdriverID23,consIDconsID3,5,2,4,4,4,3,71,18.448,5650010,,,,,1
resultIDresultID2309,raceIDraceID129,driverIDdriverID21,consIDconsID17,9,15,5,5,5,2,71,49.965,5681527,,,,,1
resultIDresultID2310,raceIDraceID129,driverIDdriverID14,consIDconsID1,3,8,6,6,6,1,71,50.672,5682234,,,,,1
