driverStandingsId,raceId,driverId,points,position,positionText,wins
driverStandID66931,raceID914,driverID818,21,13,13,0
driverStandID66932,raceID914,driverID826,8,15,15,0
driverStandID66933,raceID914,driverID815,46,10,10,0
driverStandID66934,raceID914,driverID16,0,17,17,0
driverStandID66935,raceID914,driverID821,0,20,20,0
driverStandID66936,raceID914,driverID820,0,21,21,0
driverStandID66937,raceID914,driverID824,2,16,16,0
driverStandID66938,raceID914,driverID154,8,14,14,0
driverStandID66939,raceID914,driverID813,0,19,19,0
driverStandID66940,raceID914,driverID828,0,18,18,0
driverStandID66941,raceID914,driverID20,139,4,4,0
driverStandID66942,raceID914,driverID1,266,1,1,8
driverStandID66943,raceID914,driverID13,71,9,9,0
driverStandID66944,raceID914,driverID155,0,22,22,0
driverStandID66945,raceID914,driverID817,193,3,3,3
driverStandID66946,raceID914,driverID827,0,23,23,0
driverStandID66947,raceID915,driverID3,274,2,2,4
driverStandID66948,raceID915,driverID825,49,10,10,0
driverStandID66949,raceID915,driverID18,94,7,7,0
driverStandID66950,raceID915,driverID4,141,6,6,0
driverStandID66951,raceID915,driverID822,145,4,4,0
driverStandID66952,raceID915,driverID807,76,8,8,0
driverStandID66953,raceID915,driverID8,47,12,12,0
driverStandID66954,raceID915,driverID818,21,13,13,0
driverStandID66955,raceID915,driverID826,8,15,15,0
driverStandID66956,raceID915,driverID815,47,11,11,0
driverStandID66957,raceID915,driverID16,0,17,17,0
driverStandID66958,raceID915,driverID821,0,20,20,0
driverStandID66959,raceID915,driverID820,0,21,21,0
driverStandID66960,raceID915,driverID824,2,16,16,0
driverStandID66961,raceID915,driverID154,8,14,14,0
driverStandID66962,raceID915,driverID813,0,19,19,0
driverStandID66963,raceID915,driverID828,0,18,18,0
driverStandID66964,raceID915,driverID20,143,5,5,0
driverStandID66965,raceID915,driverID1,291,1,1,9
driverStandID66966,raceID915,driverID13,71,9,9,0
driverStandID66967,raceID915,driverID155,0,22,22,0
driverStandID66968,raceID915,driverID817,199,3,3,3
driverStandID66969,raceID915,driverID827,0,23,23,0
driverStandID66970,raceID916,driverID3,292,2,2,4
driverStandID66971,raceID916,driverID825,53,10,10,0
driverStandID66972,raceID916,driverID18,94,7,7,0
driverStandID66973,raceID916,driverID4,149,6,6,0
driverStandID66974,raceID916,driverID822,155,4,4,0
driverStandID66975,raceID916,driverID807,76,9,9,0
driverStandID66976,raceID916,driverID8,47,12,12,0
driverStandID66977,raceID916,driverID818,22,13,13,0
driverStandID66978,raceID916,driverID826,8,15,15,0
driverStandID66979,raceID916,driverID815,47,11,11,0
driverStandID66980,raceID916,driverID16,0,18,18,0
driverStandID66981,raceID916,driverID821,0,20,20,0
driverStandID66982,raceID916,driverID820,0,21,21,0
driverStandID66983,raceID916,driverID824,2,17,17,0
driverStandID66984,raceID916,driverID154,8,14,14,0
driverStandID66985,raceID916,driverID813,2,16,16,0
driverStandID66986,raceID916,driverID828,0,19,19,0
driverStandID66987,raceID916,driverID20,149,5,5,0
driverStandID66988,raceID916,driverID1,316,1,1,10
driverStandID66989,raceID916,driverID13,83,8,8,0
driverStandID66990,raceID916,driverID155,0,22,22,0
driverStandID66991,raceID916,driverID817,214,3,3,3
driverStandID66992,raceID916,driverID827,0,23,23,0
driverStandID66993,raceID917,driverID3,317,2,2,5
driverStandID66994,raceID917,driverID825,55,10,10,0
driverStandID66995,raceID917,driverID18,106,7,7,0
driverStandID66996,raceID917,driverID4,157,5,5,0
driverStandID66997,raceID917,driverID822,156,6,6,0
driverStandID66998,raceID917,driverID807,80,9,9,0
driverStandID66999,raceID917,driverID8,53,11,11,0
driverStandID67000,raceID917,driverID818,22,13,13,0
driverStandID67001,raceID917,driverID826,8,15,15,0
driverStandID67002,raceID917,driverID815,47,12,12,0
driverStandID67003,raceID917,driverID16,0,18,18,0
driverStandID67004,raceID917,driverID821,0,20,20,0
driverStandID67005,raceID917,driverID820,0,21,21,0
driverStandID67006,raceID917,driverID824,2,17,17,0
driverStandID67007,raceID917,driverID154,8,14,14,0
driverStandID67008,raceID917,driverID813,2,16,16,0
driverStandID67009,raceID917,driverID828,0,19,19,0
driverStandID67010,raceID917,driverID20,159,4,4,0
driverStandID67011,raceID917,driverID1,334,1,1,10
driverStandID67012,raceID917,driverID13,98,8,8,0
driverStandID67013,raceID917,driverID155,0,22,22,0
driverStandID67014,raceID917,driverID817,214,3,3,3
driverStandID67015,raceID917,driverID827,0,23,23,0
driverStandID67016,raceID918,driverID3,317,2,2,5
driverStandID67017,raceID918,driverID825,55,11,11,0
driverStandID67018,raceID918,driverID18,126,8,8,0
driverStandID67019,raceID918,driverID4,161,6,6,0
driverStandID67020,raceID918,driverID822,186,4,4,0
driverStandID67021,raceID918,driverID807,96,9,9,0
driverStandID67022,raceID918,driverID8,55,12,12,0
driverStandID67023,raceID918,driverID818,22,13,13,0
driverStandID67024,raceID918,driverID826,8,15,15,0
driverStandID67025,raceID918,driverID815,59,10,10,0
driverStandID67026,raceID918,driverID16,0,18,18,0
driverStandID67027,raceID918,driverID821,0,20,20,0
driverStandID67028,raceID918,driverID820,0,21,21,0
driverStandID67029,raceID918,driverID824,2,17,17,0
driverStandID67030,raceID918,driverID154,8,14,14,0
driverStandID67031,raceID918,driverID813,2,16,16,0
driverStandID67032,raceID918,driverID828,0,19,19,0
driverStandID67033,raceID918,driverID20,167,5,5,0
driverStandID67034,raceID918,driverID1,384,1,1,11
driverStandID67035,raceID918,driverID13,134,7,7,0
driverStandID67036,raceID918,driverID155,0,22,22,0
driverStandID67037,raceID918,driverID817,238,3,3,3
driverStandID67038,raceID918,driverID827,0,24,24,0
driverStandID67039,raceID918,driverID829,0,23,23,0
driverStandID67203,raceID933,driverID3,159,2,2,3
driverStandID67201,raceID926,driverID822,0,18,18,0
driverStandID67199,raceID926,driverID826,0,16,16,0
driverStandID67197,raceID926,driverID154,0,14,14,0
driverStandID67195,raceID926,driverID8,0,12,12,0
driverStandID67202,raceID933,driverID1,169,1,1,4
driverStandID67200,raceID926,driverID825,0,17,17,0
driverStandID67198,raceID926,driverID813,0,15,15,0
driverStandID67196,raceID926,driverID830,0,13,13,0
driverStandID67194,raceID926,driverID18,0,11,11,0
driverStandID67193,raceID926,driverID815,1,10,10,0
driverStandID67192,raceID926,driverID832,2,9,9,0
driverStandID67191,raceID926,driverID828,4,8,8,0
driverStandID67190,raceID926,driverID807,6,7,7,0
driverStandID67189,raceID926,driverID817,8,6,6,0
driverStandID67188,raceID926,driverID831,10,5,5,0
driverStandID67187,raceID926,driverID13,12,4,4,0
driverStandID67186,raceID926,driverID20,15,3,3,0
driverStandID67185,raceID926,driverID3,18,2,2,0
driverStandID67184,raceID926,driverID1,25,1,1,1
driverStandID67058,raceID927,driverID1,43,1,1,1
driverStandID67059,raceID927,driverID3,33,3,3,0
driverStandID67060,raceID927,driverID20,40,2,2,1
driverStandID67061,raceID927,driverID13,20,4,4,0
driverStandID67062,raceID927,driverID831,10,6,6,0
driverStandID67063,raceID927,driverID817,9,8,8,0
driverStandID67064,raceID927,driverID807,6,9,9,0
driverStandID67065,raceID927,driverID828,4,12,12,0
driverStandID67066,raceID927,driverID832,6,11,11,0
driverStandID67067,raceID927,driverID815,1,14,14,0
driverStandID67068,raceID927,driverID18,0,16,16,0
driverStandID67069,raceID927,driverID8,12,5,5,0
driverStandID67070,raceID927,driverID830,6,10,10,0
driverStandID67071,raceID927,driverID154,0,15,15,0
driverStandID67072,raceID927,driverID813,0,18,18,0
driverStandID67073,raceID927,driverID826,2,13,13,0
driverStandID67074,raceID927,driverID825,0,19,19,0
driverStandID67075,raceID927,driverID822,10,7,7,0
driverStandID67076,raceID927,driverID833,0,17,17,0
driverStandID67077,raceID927,driverID4,0,20,20,0
driverStandID67078,raceID927,driverID829,0,21,21,0
driverStandID67079,raceID928,driverID1,68,1,1,2
driverStandID67080,raceID928,driverID3,51,3,3,0
driverStandID67081,raceID928,driverID20,55,2,2,1
driverStandID67082,raceID928,driverID13,30,4,4,0
driverStandID67083,raceID928,driverID831,14,7,7,0
driverStandID67084,raceID928,driverID817,11,8,8,0
driverStandID67085,raceID928,driverID807,6,10,10,0
driverStandID67086,raceID928,driverID828,5,13,13,0
driverStandID67087,raceID928,driverID832,6,12,12,0
driverStandID67088,raceID928,driverID815,1,15,15,0
driverStandID67089,raceID928,driverID18,0,16,16,0
driverStandID67090,raceID928,driverID8,24,5,5,0
driverStandID67091,raceID928,driverID830,6,11,11,0
driverStandID67092,raceID928,driverID154,6,9,9,0
driverStandID67093,raceID928,driverID813,0,20,20,0
driverStandID67094,raceID928,driverID826,2,14,14,0
driverStandID67095,raceID928,driverID825,0,21,21,0
driverStandID67096,raceID928,driverID822,18,6,6,0
driverStandID67097,raceID928,driverID833,0,18,18,0
driverStandID67098,raceID928,driverID4,0,17,17,0
driverStandID67099,raceID928,driverID829,0,19,19,0
driverStandID67100,raceID929,driverID1,93,1,1,3
driverStandID67101,raceID929,driverID3,66,2,2,0
driverStandID67102,raceID929,driverID20,65,3,3,1
driverStandID67103,raceID929,driverID13,31,5,5,0
driverStandID67104,raceID929,driverID831,14,8,8,0
driverStandID67105,raceID929,driverID817,19,7,7,0
driverStandID67106,raceID929,driverID807,6,10,10,0
driverStandID67107,raceID929,driverID828,5,14,14,0
driverStandID67108,raceID929,driverID832,6,12,12,0
driverStandID67109,raceID929,driverID815,5,13,13,0
driverStandID67110,raceID929,driverID18,0,17,17,0
driverStandID67111,raceID929,driverID8,42,4,4,0
driverStandID67112,raceID929,driverID830,6,11,11,0
driverStandID67113,raceID929,driverID154,12,9,9,0
driverStandID67114,raceID929,driverID813,0,20,20,0
driverStandID67115,raceID929,driverID826,4,15,15,0
driverStandID67116,raceID929,driverID825,0,21,21,0
driverStandID67117,raceID929,driverID822,30,6,6,0
driverStandID67118,raceID929,driverID833,0,18,18,0
driverStandID67119,raceID929,driverID4,0,16,16,0
driverStandID67120,raceID929,driverID829,0,19,19,0
driverStandID67121,raceID930,driverID1,111,1,1,3
driverStandID67122,raceID930,driverID3,91,2,2,1
driverStandID67123,raceID930,driverID20,80,3,3,1
driverStandID67124,raceID930,driverID13,39,6,6,0
driverStandID67125,raceID930,driverID831,14,9,9,0
driverStandID67126,raceID930,driverID817,25,7,7,0
driverStandID67127,raceID930,driverID807,6,12,12,0
driverStandID67128,raceID930,driverID828,5,14,14,0
driverStandID67129,raceID930,driverID832,8,10,10,0
driverStandID67130,raceID930,driverID815,5,13,13,0
driverStandID67131,raceID930,driverID18,0,17,17,0
driverStandID67132,raceID930,driverID8,52,4,4,0
driverStandID67133,raceID930,driverID830,6,11,11,0
driverStandID67134,raceID930,driverID154,16,8,8,0
driverStandID67135,raceID930,driverID813,0,20,20,0
driverStandID67136,raceID930,driverID826,5,15,15,0
driverStandID67137,raceID930,driverID825,0,21,21,0
driverStandID67138,raceID930,driverID822,42,5,5,0
driverStandID67139,raceID930,driverID833,0,18,18,0
driverStandID67140,raceID930,driverID4,0,16,16,0
driverStandID67141,raceID930,driverID829,0,19,19,0
driverStandID67142,raceID931,driverID1,126,1,1,3
driverStandID67143,raceID931,driverID3,116,2,2,2
driverStandID67144,raceID931,driverID20,98,3,3,1
driverStandID67145,raceID931,driverID13,39,6,6,0
driverStandID67146,raceID931,driverID831,16,9,9,0
driverStandID67147,raceID931,driverID817,35,7,7,0
driverStandID67148,raceID931,driverID807,6,13,13,0
driverStandID67149,raceID931,driverID828,5,15,15,0
driverStandID67150,raceID931,driverID832,9,12,12,0
driverStandID67151,raceID931,driverID815,11,11,11,0
driverStandID67152,raceID931,driverID18,4,16,16,0
driverStandID67153,raceID931,driverID8,60,4,4,0
driverStandID67154,raceID931,driverID830,6,14,14,0
driverStandID67155,raceID931,driverID154,16,10,10,0
driverStandID67156,raceID931,driverID813,0,20,20,0
driverStandID67157,raceID931,driverID826,17,8,8,0
driverStandID67158,raceID931,driverID825,0,21,21,0
driverStandID67159,raceID931,driverID822,42,5,5,0
driverStandID67160,raceID931,driverID833,0,18,18,0
driverStandID67161,raceID931,driverID4,0,17,17,0
driverStandID67162,raceID931,driverID829,0,19,19,0
driverStandID67163,raceID932,driverID1,151,1,1,4
driverStandID67164,raceID932,driverID3,134,2,2,2
driverStandID67165,raceID932,driverID20,108,3,3,1
driverStandID67166,raceID932,driverID13,47,6,6,0
driverStandID67167,raceID932,driverID831,16,10,10,0
driverStandID67168,raceID932,driverID817,35,7,7,0
driverStandID67169,raceID932,driverID807,10,12,12,0
driverStandID67170,raceID932,driverID828,5,16,16,0
driverStandID67171,raceID932,driverID832,9,13,13,0
driverStandID67172,raceID932,driverID815,11,11,11,0
driverStandID67173,raceID932,driverID18,4,17,17,0
driverStandID67174,raceID932,driverID8,72,4,4,0
driverStandID67175,raceID932,driverID830,6,14,14,0
driverStandID67176,raceID932,driverID154,17,9,9,0
driverStandID67177,raceID932,driverID813,6,15,15,0
driverStandID67178,raceID932,driverID826,19,8,8,0
driverStandID67179,raceID932,driverID825,0,21,21,0
driverStandID67180,raceID932,driverID822,57,5,5,0
driverStandID67181,raceID932,driverID833,0,19,19,0
driverStandID67182,raceID932,driverID4,0,18,18,0
driverStandID67183,raceID932,driverID829,0,20,20,0
driverStandID67204,raceID933,driverID20,120,3,3,1
driverStandID67205,raceID933,driverID13,62,6,6,0
driverStandID67206,raceID933,driverID831,16,11,11,0
driverStandID67207,raceID933,driverID817,36,7,7,0
driverStandID67208,raceID933,driverID807,18,9,9,0
driverStandID67209,raceID933,driverID828,5,16,16,0
driverStandID67210,raceID933,driverID832,9,15,15,0
driverStandID67211,raceID933,driverID815,13,12,12,0
driverStandID67212,raceID933,driverID18,4,17,17,0
driverStandID67213,raceID933,driverID8,72,4,4,0
driverStandID67214,raceID933,driverID830,10,14,14,0
driverStandID67215,raceID933,driverID154,17,10,10,0
driverStandID67216,raceID933,driverID813,12,13,13,0
driverStandID67217,raceID933,driverID826,19,8,8,0
driverStandID67218,raceID933,driverID825,0,21,21,0
driverStandID67219,raceID933,driverID822,67,5,5,0
driverStandID67220,raceID933,driverID833,0,19,19,0
driverStandID67221,raceID933,driverID4,0,18,18,0
driverStandID67222,raceID933,driverID829,0,20,20,0
driverStandID67223,raceID934,driverID1,194,1,1,5
driverStandID67224,raceID934,driverID3,177,2,2,3
driverStandID67225,raceID934,driverID20,135,3,3,1
driverStandID67226,raceID934,driverID13,74,6,6,0
driverStandID67227,raceID934,driverID831,16,11,11,0
driverStandID67228,raceID934,driverID817,36,7,7,0
driverStandID67229,raceID934,driverID807,24,9,9,0
driverStandID67230,raceID934,driverID828,5,16,16,0
driverStandID67231,raceID934,driverID832,9,15,15,0
driverStandID67232,raceID934,driverID815,15,12,12,0
driverStandID67233,raceID934,driverID18,4,17,17,0
driverStandID67234,raceID934,driverID8,76,5,5,0
driverStandID67235,raceID934,driverID830,10,14,14,0
driverStandID67236,raceID934,driverID154,17,10,10,0
driverStandID67237,raceID934,driverID813,12,13,13,0
driverStandID67238,raceID934,driverID826,27,8,8,0
driverStandID67239,raceID934,driverID825,0,21,21,0
driverStandID67240,raceID934,driverID822,77,4,4,0
driverStandID67241,raceID934,driverID833,0,19,19,0
driverStandID67242,raceID934,driverID4,1,18,18,0
driverStandID67243,raceID934,driverID829,0,20,20,0
driverStandID67244,raceID936,driverID1,202,1,1,5
driverStandID67245,raceID936,driverID3,181,2,2,3
driverStandID67246,raceID936,driverID20,160,3,3,2
driverStandID67247,raceID936,driverID13,74,6,6,0
driverStandID67248,raceID936,driverID831,16,12,12,0
driverStandID67249,raceID936,driverID817,51,7,7,0
driverStandID67250,raceID936,driverID807,24,9,9,0
driverStandID67251,raceID936,driverID828,6,18,18,0
driverStandID67252,raceID936,driverID832,9,16,16,0
driverStandID67253,raceID936,driverID815,15,13,13,0
driverStandID67254,raceID936,driverID18,6,17,17,0
driverStandID67255,raceID936,driverID8,76,5,5,0
driverStandID67256,raceID936,driverID830,22,11,11,0
driverStandID67257,raceID936,driverID154,23,10,10,0
driverStandID67258,raceID936,driverID813,12,14,14,0
driverStandID67259,raceID936,driverID826,45,8,8,0
driverStandID67260,raceID936,driverID825,0,21,21,0
driverStandID67261,raceID936,driverID822,77,4,4,0
driverStandID67262,raceID936,driverID833,0,19,19,0
driverStandID67263,raceID936,driverID4,11,15,15,0
driverStandID67264,raceID936,driverID829,0,20,20,0
driverStandID67265,raceID937,driverID1,227,1,1,6
driverStandID67266,raceID937,driverID3,199,2,2,3
driverStandID67267,raceID937,driverID20,160,3,3,2
driverStandID67268,raceID937,driverID13,82,5,5,0
driverStandID67269,raceID937,driverID831,16,13,13,0
driverStandID67270,raceID937,driverID817,51,8,8,0
driverStandID67271,raceID937,driverID807,24,12,12,0
driverStandID67272,raceID937,driverID828,7,17,17,0
driverStandID67273,raceID937,driverID832,9,16,16,0
driverStandID67274,raceID937,driverID815,25,11,11,0
driverStandID67275,raceID937,driverID18,6,18,18,0
driverStandID67276,raceID937,driverID8,82,4,4,0
driverStandID67277,raceID937,driverID830,26,10,10,0
driverStandID67278,raceID937,driverID154,38,9,9,0
driverStandID67279,raceID937,driverID813,12,14,14,0
driverStandID67280,raceID937,driverID826,57,7,7,0
driverStandID67281,raceID937,driverID825,0,21,21,0
driverStandID67282,raceID937,driverID822,79,6,6,0
driverStandID67283,raceID937,driverID833,0,19,19,0
driverStandID67284,raceID937,driverID4,11,15,15,0
driverStandID67285,raceID937,driverID829,0,20,20,0
driverStandID67286,raceID938,driverID1,252,1,1,7
driverStandID67287,raceID938,driverID3,199,2,2,3
driverStandID67288,raceID938,driverID20,178,3,3,2
driverStandID67289,raceID938,driverID13,97,4,4,0
driverStandID67290,raceID938,driverID831,16,13,13,0
driverStandID67291,raceID938,driverID817,55,8,8,0
driverStandID67292,raceID938,driverID807,30,11,11,0
driverStandID67293,raceID938,driverID828,9,17,17,0
driverStandID67294,raceID938,driverID832,9,16,16,0
driverStandID67295,raceID938,driverID815,33,10,10,0
driverStandID67296,raceID938,driverID18,6,18,18,0
driverStandID67297,raceID938,driverID8,92,5,5,0
driverStandID67298,raceID938,driverID830,26,12,12,0
driverStandID67299,raceID938,driverID154,38,9,9,0
driverStandID67300,raceID938,driverID813,12,14,14,0
driverStandID67301,raceID938,driverID826,58,7,7,0
driverStandID67302,raceID938,driverID825,0,21,21,0
driverStandID67303,raceID938,driverID822,91,6,6,0
driverStandID67304,raceID938,driverID833,0,19,19,0
driverStandID67305,raceID938,driverID4,11,15,15,0
